"avatar_id","avatar_name","gender","premium","preview_image_url","preview_video_url"
"Caroline_Office_Standing_Side_public","Caroline Office Standing Side","female","False","https://files2.heygen.ai/avatar/v3/48a976bfc7ca4db0b83e68995edc17ca_56540/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/48a976bfc7ca4db0b83e68995edc17ca_56540/preview_video_talk_2.mp4"
"Caroline_Sofa_Sitting_Front_public","Caroline Sofa Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/e52b899fc5c54b519d0c79b3c4faa514_56510/preview_target.webp","https://files2.heygen.ai/avatar/v3/e52b899fc5c54b519d0c79b3c4faa514_56510/preview_video_target.mp4"
"Caroline_Sofa_Sitting_Side_public","Caroline Sofa Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/875a9f8fbea74bfe85b65beae04f056a_56490/preview_target.webp","https://files2.heygen.ai/avatar/v3/875a9f8fbea74bfe85b65beae04f056a_56490/preview_video_target.mp4"
"Chad_in_Blue_Shirt_Front","Chad in Blue Shirt (Front)","male","False","https://files2.heygen.ai/avatar/v3/575f7e5be4084f57a7d0790766b52714_34900/preview_target.webp","https://files2.heygen.ai/avatar/v3/575f7e5be4084f57a7d0790766b52714_34900/preview_video_target.mp4"
"Chad_in_Blue_Shirt_Left","Chad in Blue Shirt (Left)","male","False","https://files2.heygen.ai/avatar/v3/06e9e5ebb60e41d58d03f9b3fff8ddd6_34910/preview_target.webp","https://files2.heygen.ai/avatar/v3/06e9e5ebb60e41d58d03f9b3fff8ddd6_34910/preview_video_target.mp4"
"Chad_in_Blue_Shirt_Right","Chad in Blue Shirt (Right)","male","False","https://files2.heygen.ai/avatar/v3/5394a7147272444a9464b5510f9cf1a2_34920/preview_target.webp","https://files2.heygen.ai/avatar/v3/5394a7147272444a9464b5510f9cf1a2_34920/preview_video_target.mp4"
"Chad_in_Grey_Shirt_Front","Chad in Grey Shirt (Front)","male","False","https://files2.heygen.ai/avatar/v3/525340ba68ed423bb9bd8620ac7e66ea_34900/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/525340ba68ed423bb9bd8620ac7e66ea_34900/preview_video_talk_1.mp4"
"Chad_in_Grey_Shirt_Left","Chad in Grey Shirt (Left)","male","False","https://files2.heygen.ai/avatar/v3/38de15d384614b3c8004e7286eac43ad_34910/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/38de15d384614b3c8004e7286eac43ad_34910/preview_video_talk_1.mp4"
"Chad_in_Grey_Shirt_Right","Chad in Grey Shirt (Right)","male","False","https://files2.heygen.ai/avatar/v3/69ed9db7f4c14a848ac10a4971d961e5_34920/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/69ed9db7f4c14a848ac10a4971d961e5_34920/preview_video_talk_1.mp4"
"Chad_Maintenance_Front","Chad in Maintenance (Front)","male","False","https://files2.heygen.ai/avatar/v3/ac048b34f66c4526a396842915c438c8_34900/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/ac048b34f66c4526a396842915c438c8_34900/preview_video_talk_2.mp4"
"Chad_Maintenance_Left","Chad in Maintenance (Left)","male","False","https://files2.heygen.ai/avatar/v3/bcc11928ea3e4af2a56f03403aaf59a2_34910/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/bcc11928ea3e4af2a56f03403aaf59a2_34910/preview_video_talk_2.mp4"
"Chad_Maintenance_Right","Chad in Maintenance (Right)","male","False","https://files2.heygen.ai/avatar/v3/d7c033a06a4843a185c7206dcacd16cd_34920/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/d7c033a06a4843a185c7206dcacd16cd_34920/preview_video_talk_2.mp4"
"Chakir_headscarf_Front","Chakir in Headscarf (Front)","male","False","https://files2.heygen.ai/avatar/v3/1455b446cbb841ec80b14cbce4f9abed_34990/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/1455b446cbb841ec80b14cbce4f9abed_34990/preview_video_talk_1.mp4"
"Chakir_headscarf_Left","Chakir in Headscarf (Left)","male","False","https://files2.heygen.ai/avatar/v3/2df99c3628df4d61b2a9a1b8aaf3751d_35200/preview_target.webp","https://files2.heygen.ai/avatar/v3/2df99c3628df4d61b2a9a1b8aaf3751d_35200/preview_video_target.mp4"
"Chakir_headscarf_Right","Chakir in Headscarf (Right)","male","False","https://files2.heygen.ai/avatar/v3/446b8476089c4469bcb77d92c5b5bb37_35010/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/446b8476089c4469bcb77d92c5b5bb37_35010/preview_video_talk_1.mp4"
"Chakir_in_white_Shirt_Front","Chakir in White Shirt (Front)","male","False","https://files2.heygen.ai/avatar/v3/cbb6d8112bf94261b0359c436d84e7af_34990/preview_target.webp","https://files2.heygen.ai/avatar/v3/cbb6d8112bf94261b0359c436d84e7af_34990/preview_video_target.mp4"
"Chakir_in_white_Shirt_Right","Chakir in White Shirt (Right)","male","False","https://files2.heygen.ai/avatar/v3/5722a2844e74401fbdcc7cd738b04841_35010/preview_target.webp","https://files2.heygen.ai/avatar/v3/5722a2844e74401fbdcc7cd738b04841_35010/preview_video_target.mp4"
"Chakir_in_white_Shirt_Left","Chakir in white Shirt (Left)","male","False","https://files2.heygen.ai/avatar/v3/6fb001cf69dc43f9a751a54b4b46d347_35190/preview_target.webp","https://files2.heygen.ai/avatar/v3/6fb001cf69dc43f9a751a54b4b46d347_35190/preview_video_target.mp4"
"Chloe_expressive_2024120201","Chloe (Upper Body)","female","False","https://files2.heygen.ai/avatar/v3/66a0acd4479e467b8d8f31eaadb9aa35_44820/preview_target.webp","https://files2.heygen.ai/avatar/v3/66a0acd4479e467b8d8f31eaadb9aa35_44820/preview_video_target.mp4"
"Chloe_standing_lounge_front","Chloe Lounge Front","female","False","https://files2.heygen.ai/avatar/v3/874b8f9546d34bb49a7f536c8efaabdd_38950/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/874b8f9546d34bb49a7f536c8efaabdd_38950/preview_video_talk_2.mp4"
"Chloe_standing_lounge_side","Chloe Lounge Side","female","False","https://files2.heygen.ai/avatar/v3/f9cf88722b454aee8275454fde3c1ac1_38950/preview_target.webp","https://files2.heygen.ai/avatar/v3/f9cf88722b454aee8275454fde3c1ac1_38950/preview_video_target.mp4"
"Chloe_standing_outdoor_side","Chloe Outdoor Side","female","False","https://files2.heygen.ai/avatar/v3/a5489521612d405ea3bb6e8bcdcc0f58_38950/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/a5489521612d405ea3bb6e8bcdcc0f58_38950/preview_video_talk_1.mp4"
"Colin_Business_Front2_public","Colin Business Front 2","male","False","https://files2.heygen.ai/avatar/v3/2c9f905ae82942a895aaef96c366d670_43050/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/2c9f905ae82942a895aaef96c366d670_43050/preview_video_talk_4.mp4"
"Colin_Business_Front_public","Colin Business Front","male","False","https://files2.heygen.ai/avatar/v3/b7b5e97f604d4ab08f0db2cc3fd894f9_43060/preview_target.webp","https://files2.heygen.ai/avatar/v3/b7b5e97f604d4ab08f0db2cc3fd894f9_43060/preview_video_target.mp4"
"Colin_Jacket_Front_public","Colin Jacket Front","male","False","https://files2.heygen.ai/avatar/v3/26ab680d5c5a46bf919d3c84f66ae49a_43050/preview_talk_6.webp","https://files2.heygen.ai/avatar/v3/26ab680d5c5a46bf919d3c84f66ae49a_43050/preview_video_talk_6.mp4"
"Colin_Sitting_Cool_Style2_public","Colin Sitting Cool Style 2","male","False","https://files2.heygen.ai/avatar/v3/6523884e1c354d6f98442537b84608e0_44910/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/6523884e1c354d6f98442537b84608e0_44910/preview_video_talk_1.mp4"
"Colin_Sitting_Cool_Style_public","Colin Sitting Cool Style","male","False","https://files2.heygen.ai/avatar/v3/3bf8bd3d5e7f4b86a6f5215bdb7ec4be_44920/preview_target.webp","https://files2.heygen.ai/avatar/v3/3bf8bd3d5e7f4b86a6f5215bdb7ec4be_44920/preview_video_target.mp4"
"Colin_Suit_Front_public","Colin Suit Front","male","False","https://files2.heygen.ai/avatar/v3/d5d39d6a461c40a2bf1cb1d0335af444_43050/preview_talk_5.webp","https://files2.heygen.ai/avatar/v3/d5d39d6a461c40a2bf1cb1d0335af444_43050/preview_video_talk_5.mp4"
"Colin_Sweater_Front_public","Colin Sweater Front","male","False","https://files2.heygen.ai/avatar/v3/fa6a353bb4de486a8277a70d29de5f66_43050/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/fa6a353bb4de486a8277a70d29de5f66_43050/preview_video_talk_2.mp4"
"Colin_Sweater_Sitting_Front_public","Colin Sweater Sitting Front","male","False","https://files2.heygen.ai/avatar/v3/4436c61923a646749b4a29852a3032f7_43050/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/4436c61923a646749b4a29852a3032f7_43050/preview_video_talk_3.mp4"
"Connie_Business_Front_public","Connie Business Front","female","False","https://files2.heygen.ai/avatar/v3/e9410c73299a4e9ead25f48a96ca7851_46270/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/e9410c73299a4e9ead25f48a96ca7851_46270/preview_video_talk_2.mp4"
"Connie_Business_Sitting_Front_public","Connie Business Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/87ae6fed85af45fd987aadc4305242b1_48090/preview_target.webp","https://files2.heygen.ai/avatar/v3/87ae6fed85af45fd987aadc4305242b1_48090/preview_video_target.mp4"
"Connie_Casual_Sitting_Front_public","Connie Casual Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/9cafc6c918544a3aa9247d77b99110ac_46230/preview_target.webp","https://files2.heygen.ai/avatar/v3/9cafc6c918544a3aa9247d77b99110ac_46230/preview_video_target.mp4"
"Connie_Casual_Sitting_Side_public","Connie Casual Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/7b61f67ac59f437f9f5cb7fe3e13b26e_48060/preview_target.webp","https://files2.heygen.ai/avatar/v3/7b61f67ac59f437f9f5cb7fe3e13b26e_48060/preview_video_target.mp4"
"Connie_Education_Front_public","Connie Education Front","female","False","https://files2.heygen.ai/avatar/v3/d28f8c4f7e6c4d168b477f22078f17c2_46240/preview_target.webp","https://files2.heygen.ai/avatar/v3/d28f8c4f7e6c4d168b477f22078f17c2_46240/preview_video_target.mp4"
"Connie_Education_Side_2_public","Connie Education Side 2","female","False","https://files2.heygen.ai/avatar/v3/d95121630b014d01a518f3dbd0dffbe2_48120/preview_target.webp","https://files2.heygen.ai/avatar/v3/d95121630b014d01a518f3dbd0dffbe2_48120/preview_video_target.mp4"
"Connie_Education_Side_public","Connie Education Side","female","False","https://files2.heygen.ai/avatar/v3/21c4669a288344f2bef3a5adaf141f37_46730/preview_target.webp","https://files2.heygen.ai/avatar/v3/21c4669a288344f2bef3a5adaf141f37_46730/preview_video_target.mp4"
"Connie_Skirt_Front_public","Connie Skirt Front","female","False","https://files2.heygen.ai/avatar/v3/057e96a18c7944f3bcc94190ebcc1a9a_46700/preview_target.webp","https://files2.heygen.ai/avatar/v3/057e96a18c7944f3bcc94190ebcc1a9a_46700/preview_video_target.mp4"
"Connie_Skirt_Side_public","Connie Skirt Side","female","False","https://files2.heygen.ai/avatar/v3/b56065afb3264e778cd874d68fafa489_48110/preview_target.webp","https://files2.heygen.ai/avatar/v3/b56065afb3264e778cd874d68fafa489_48110/preview_video_target.mp4"
"Connie_Skirt_Sitting_Front_public","Connie Skirt Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/8b32a4abaded44bd840b3a67522cd96b_46250/preview_target.webp","https://files2.heygen.ai/avatar/v3/8b32a4abaded44bd840b3a67522cd96b_46250/preview_video_target.mp4"
"Connie_Skirt_Sitting_Side_public","Connie Skirt Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/20e170c632a54485976059171a45eb93_48110/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/20e170c632a54485976059171a45eb93_48110/preview_video_talk_1.mp4"
"Connie_Suit_Front_public","Connie Suit Front","female","False","https://files2.heygen.ai/avatar/v3/e0f737b39c5d409c85a23e1e3727e0ba_46270/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/e0f737b39c5d409c85a23e1e3727e0ba_46270/preview_video_talk_1.mp4"
"Conrad_standing_house_front","Conrad House Front","male","False","https://files2.heygen.ai/avatar/v3/ea333829d88c4fc8b6d08e8baf80297a_37140/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/ea333829d88c4fc8b6d08e8baf80297a_37140/preview_video_talk_3.mp4"
"Conrad_sitting_house_side","Conrad House Side","male","False","https://files2.heygen.ai/avatar/v3/374c45b0a3e448b4800d2e324b0c71d5_37230/preview_target.webp","https://files2.heygen.ai/avatar/v3/374c45b0a3e448b4800d2e324b0c71d5_37230/preview_video_target.mp4"
"Conrad_sitting_sofa_front","Conrad Sofa Front","male","False","https://files2.heygen.ai/avatar/v3/e45585843830421496f598bf27e00dee_37140/preview_target.webp","https://files2.heygen.ai/avatar/v3/e45585843830421496f598bf27e00dee_37140/preview_video_target.mp4"
"Conrad_standing_sofa_side","Conrad Sofa Side","male","False","https://files2.heygen.ai/avatar/v3/c93e6cf24e9c4fd9b65fffeb676e43d7_37240/preview_target.webp","https://files2.heygen.ai/avatar/v3/c93e6cf24e9c4fd9b65fffeb676e43d7_37240/preview_video_target.mp4"
"Crisanto_Business_Front_public","Crisanto Business Front","male","False","https://files2.heygen.ai/avatar/v3/fe8d76f83ac745c58c9e36c86f1c46b3_48730/preview_target.webp","https://files2.heygen.ai/avatar/v3/fe8d76f83ac745c58c9e36c86f1c46b3_48730/preview_video_target.mp4"
"Crisanto_Business_Side_public","Crisanto Business Side","male","False","https://files2.heygen.ai/avatar/v3/251e0ab5bc5f481da0f1392c86411cde_48750/preview_target.webp","https://files2.heygen.ai/avatar/v3/251e0ab5bc5f481da0f1392c86411cde_48750/preview_video_target.mp4"
"Crisanto_Chef_Front_2_public","Crisanto Chef Front 2","male","False","https://files2.heygen.ai/avatar/v3/9bfe2cb582ea4471914db54b7014333d_45990/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/9bfe2cb582ea4471914db54b7014333d_45990/preview_video_talk_2.mp4"
"Crisanto_Chef_Front_public","Crisanto Chef Front","male","False","https://files2.heygen.ai/avatar/v3/8184dd633854458f921b3ecdc84f6bb9_45990/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/8184dd633854458f921b3ecdc84f6bb9_45990/preview_video_talk_1.mp4"
"Crisanto_Chef_Side_2_public","Crisanto Chef Side 2","male","False","https://files2.heygen.ai/avatar/v3/595bcc34f197459397203cc71eef4fcc_46000/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/595bcc34f197459397203cc71eef4fcc_46000/preview_video_talk_2.mp4"
"Crisanto_Chef_Side_public","Crisanto Chef Side","male","False","https://files2.heygen.ai/avatar/v3/7c9ad0e45b104e38806d38ea99d307b6_46000/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/7c9ad0e45b104e38806d38ea99d307b6_46000/preview_video_talk_1.mp4"
"Crisanto_Chef_Sitting_public","Crisanto Chef Sitting ","male","False","https://files2.heygen.ai/avatar/v3/50929322ce354a5e8891de769339ec02_45990/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/50929322ce354a5e8891de769339ec02_45990/preview_video_talk_4.mp4"
"Crisanto_Education_Front_public","Crisanto Education Front","male","False","https://files2.heygen.ai/avatar/v3/609219c42e98438eb83e79d27ef30994_48730/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/609219c42e98438eb83e79d27ef30994_48730/preview_video_talk_1.mp4"
"Crisanto_Education_Side_public","Crisanto Education Side","male","False","https://files2.heygen.ai/avatar/v3/61e413f7cb0d4e29b66ad59fcda6fc91_48740/preview_target.webp","https://files2.heygen.ai/avatar/v3/61e413f7cb0d4e29b66ad59fcda6fc91_48740/preview_video_target.mp4"
"Crisanto_Nurse_Front_2_public","Crisanto Nurse Front 2","male","False","https://files2.heygen.ai/avatar/v3/01cb076fd95f4541a7ca6c2cc436e0ec_45460/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/01cb076fd95f4541a7ca6c2cc436e0ec_45460/preview_video_talk_2.mp4"
"Crisanto_Nurse_Front_public","Crisanto Nurse Front","male","False","https://files2.heygen.ai/avatar/v3/bb2a62d02b0c4fddb7dc21daca1c32e3_45460/preview_target.webp","https://files2.heygen.ai/avatar/v3/bb2a62d02b0c4fddb7dc21daca1c32e3_45460/preview_video_target.mp4"
"Crisanto_Nurse_Side_2_public","Crisanto Nurse Side 2","male","False","https://files2.heygen.ai/avatar/v3/341339be217141169b38894cebc6ad29_45470/preview_target.webp","https://files2.heygen.ai/avatar/v3/341339be217141169b38894cebc6ad29_45470/preview_video_target.mp4"
"Crisanto_Nurse_Side_public","Crisanto Nurse Side","male","False","https://files2.heygen.ai/avatar/v3/b6838290a19843ecb2314f41f411e88c_45470/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/b6838290a19843ecb2314f41f411e88c_45470/preview_video_talk_2.mp4"
"Crisanto_Nurse_Sitting_Front_public","Crisanto Nurse Sitting Front","male","False","https://files2.heygen.ai/avatar/v3/e63eebb8055a4b16ac51d77e0fb4f8ed_45460/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/e63eebb8055a4b16ac51d77e0fb4f8ed_45460/preview_video_talk_1.mp4"
"Crisanto_Nurse_Sitting_Side_public","Crisanto Nurse Sitting Side","male","False","https://files2.heygen.ai/avatar/v3/9d2aa21493724557bd0228de61382f05_45470/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/9d2aa21493724557bd0228de61382f05_45470/preview_video_talk_1.mp4"
"Crisanto_Suit_Front_public","Crisanto Suit Front","male","False","https://files2.heygen.ai/avatar/v3/ae32614418ff4f229decdb497c35a013_48710/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/ae32614418ff4f229decdb497c35a013_48710/preview_video_talk_1.mp4"
"Crisanto_Suit_Side_public","Crisanto Suit Side","male","False","https://files2.heygen.ai/avatar/v3/4297793cdef44da0b830cf9b404a9a5f_48720/preview_target.webp","https://files2.heygen.ai/avatar/v3/4297793cdef44da0b830cf9b404a9a5f_48720/preview_video_target.mp4"
"Daphne_public_6","Daphne in Blue blazer","female","False","https://files2.heygen.ai/avatar/v3/cf407a677b004daaa295df97c7e05e35_63170/preview_target.webp","https://files2.heygen.ai/avatar/v3/cf407a677b004daaa295df97c7e05e35_63170/preview_video_target.mp4"
"Daphne_public_5","Daphne in Blue shirt","female","False","https://files2.heygen.ai/avatar/v3/fb90d4aff67d496ca3dc2cd98b3671f0_63160/preview_target.webp","https://files2.heygen.ai/avatar/v3/fb90d4aff67d496ca3dc2cd98b3671f0_63160/preview_video_target.mp4"
"Daphne_public_1","Daphne in Grey blazer","female","False","https://files2.heygen.ai/avatar/v3/180f7fceee0f4548acead17f466c267c_63120/preview_target.webp","https://files2.heygen.ai/avatar/v3/180f7fceee0f4548acead17f466c267c_63120/preview_video_target.mp4"
"Daphne_public_2","Daphne in Grey suit","female","False","https://files2.heygen.ai/avatar/v3/9381fce758084f1fb970fe1d8d9142ac_63130/preview_target.webp","https://files2.heygen.ai/avatar/v3/9381fce758084f1fb970fe1d8d9142ac_63130/preview_video_target.mp4"
"Daphne_public_4","Daphne in White t-shirt","female","False","https://files2.heygen.ai/avatar/v3/338647658cf84f79b816750ebf278336_63150/preview_target.webp","https://files2.heygen.ai/avatar/v3/338647658cf84f79b816750ebf278336_63150/preview_video_target.mp4"
"Darnell_Blue_Shirt_Front","Darnell in Blue Shirt (Front)","male","False","https://files2.heygen.ai/avatar/v3/373673b402554493af33d61d76ce9c8d_34550/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/373673b402554493af33d61d76ce9c8d_34550/preview_video_talk_1.mp4"
"Darnell_Blue_Shirt_Left","Darnell in Blue Shirt (Left)","male","False","https://files2.heygen.ai/avatar/v3/e5bf9c0cf4b4430f863785dbbe1c4861_34560/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/e5bf9c0cf4b4430f863785dbbe1c4861_34560/preview_video_talk_1.mp4"
"Darnell_Blue_Shirt_Right","Darnell in Blue Shirt (Right)","male","False","https://files2.heygen.ai/avatar/v3/447b8c46b2f942f183d24d80724fd96f_34570/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/447b8c46b2f942f183d24d80724fd96f_34570/preview_video_talk_1.mp4"
"Darnell_Bordeaux_Polo_Front","Darnell in Bordeaux Polo (Front)","male","False","https://files2.heygen.ai/avatar/v3/4d87ef7888ba49fdb6e591523286bcce_34550/preview_target.webp","https://files2.heygen.ai/avatar/v3/4d87ef7888ba49fdb6e591523286bcce_34550/preview_video_target.mp4"
"Darnell_Bordeaux_Polo_Left","Darnell in Bordeaux Polo (Left)","male","False","https://files2.heygen.ai/avatar/v3/4118c7aecff5413c8adf07d6017f54dd_34560/preview_target.webp","https://files2.heygen.ai/avatar/v3/4118c7aecff5413c8adf07d6017f54dd_34560/preview_video_target.mp4"
"Darnell_Bordeaux_Polo_Right","Darnell in Bordeaux Polo (Right)","male","False","https://files2.heygen.ai/avatar/v3/dae7a6dbfe324a5ea9a039b3eb09bc4a_34570/preview_target.webp","https://files2.heygen.ai/avatar/v3/dae7a6dbfe324a5ea9a039b3eb09bc4a_34570/preview_video_target.mp4"
"Darnell_Doktor_Front","Darnell in Doctor (Front)","male","False","https://files2.heygen.ai/avatar/v3/f5f998247bd44b8db4b5e1968660c59a_34550/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/f5f998247bd44b8db4b5e1968660c59a_34550/preview_video_talk_2.mp4"
"Darnell_Doktor_Left","Darnell in Doctor (Left)","male","False","https://files2.heygen.ai/avatar/v3/39d3d1460aa34c7fa6b33c57859c5a9e_34560/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/39d3d1460aa34c7fa6b33c57859c5a9e_34560/preview_video_talk_2.mp4"
"Darnell_Doktor_Right","Darnell in Doctor (Right)","male","False","https://files2.heygen.ai/avatar/v3/8115f90b34374623b3ef741a002a1a8c_34570/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/8115f90b34374623b3ef741a002a1a8c_34570/preview_video_talk_2.mp4"
"Derya_standing_indoor_front","Derya Indoor Front 2","female","False","https://files2.heygen.ai/avatar/v3/c37a49d797a94e038a72b25d000b887f_36860/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/c37a49d797a94e038a72b25d000b887f_36860/preview_video_talk_1.mp4"
"Derya_sitting_indoor_front","Derya Indoor Front","female","False","https://files2.heygen.ai/avatar/v3/09afea387ab6458c96ffa792357f8b98_36860/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/09afea387ab6458c96ffa792357f8b98_36860/preview_video_talk_3.mp4"
"Derya_standing_indoor_side","Derya Indoor Side 2","female","False","https://files2.heygen.ai/avatar/v3/6c9c809bf75546e3931aabc1e84cf219_36870/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/6c9c809bf75546e3931aabc1e84cf219_36870/preview_video_talk_1.mp4"
"Derya_sitting_indoor_side","Derya Indoor Side","female","False","https://files2.heygen.ai/avatar/v3/db02a94ab35b490e843d522953dc415f_36870/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/db02a94ab35b490e843d522953dc415f_36870/preview_video_talk_3.mp4"
"Derya_standing_office_front","Derya Office Front 2","female","False","https://files2.heygen.ai/avatar/v3/9c63c979d47f431382993c741ea5da25_36960/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/9c63c979d47f431382993c741ea5da25_36960/preview_video_talk_1.mp4"
"Derya_sitting_office_front","Derya Office Front","female","False","https://files2.heygen.ai/avatar/v3/0942815c4e10448c9b3566554c66ef49_36960/preview_target.webp","https://files2.heygen.ai/avatar/v3/0942815c4e10448c9b3566554c66ef49_36960/preview_video_target.mp4"
"Derya_standing_office_side","Derya Office Side 2","female","False","https://files2.heygen.ai/avatar/v3/ec27ac59aa0c41a0b8e950172031ee4b_36970/preview_target.webp","https://files2.heygen.ai/avatar/v3/ec27ac59aa0c41a0b8e950172031ee4b_36970/preview_video_target.mp4"
"Derya_sitting_office_side","Derya Office Side","female","False","https://files2.heygen.ai/avatar/v3/8553ece9db5f4cc78e0ab5f49911cb1c_36970/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/8553ece9db5f4cc78e0ab5f49911cb1c_36970/preview_video_talk_1.mp4"
"Dexter_Casual_Front_public","Dexter Casual Front","male","False","https://files2.heygen.ai/avatar/v3/587683450ec943279bce9afc783b933f_43260/preview_target.webp","https://files2.heygen.ai/avatar/v3/587683450ec943279bce9afc783b933f_43260/preview_video_target.mp4"
"Dexter_Casual_Side_public","Dexter Casuat Side","male","False","https://files2.heygen.ai/avatar/v3/1f822595f1fb4c6281147bd1d1538c92_43270/preview_target.webp","https://files2.heygen.ai/avatar/v3/1f822595f1fb4c6281147bd1d1538c92_43270/preview_video_target.mp4"
"Dexter_Doctor_Sitting2_public","Dexter Doctor Sitting","male","False","https://files2.heygen.ai/avatar/v3/f83fffc45faa4368b6db9597e6b323ca_45590/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/f83fffc45faa4368b6db9597e6b323ca_45590/preview_video_talk_3.mp4"
"Dexter_Doctor_Standing2_public","Dexter Doctor Standing","male","False","https://files2.heygen.ai/avatar/v3/88d421f939044bb08d892e833931948b_45590/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/88d421f939044bb08d892e833931948b_45590/preview_video_talk_1.mp4"
"Dexter_Lawyer_Sitting_public","Dexter Lawyer","male","False","https://files2.heygen.ai/avatar/v3/e20ac0c902184ff793e75ae4e139b7dc_45600/preview_target.webp","https://files2.heygen.ai/avatar/v3/e20ac0c902184ff793e75ae4e139b7dc_45600/preview_video_target.mp4"
"Dexter_Suit_Front_public","Dexter Suit Front","male","False","https://files2.heygen.ai/avatar/v3/288aae5264734e64b14de9231572cf92_43260/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/288aae5264734e64b14de9231572cf92_43260/preview_video_talk_2.mp4"
"Dexter_Suit_Side_public","Dexter Suit Side","male","False","https://files2.heygen.ai/avatar/v3/88fa92f1f60543f8944909337264f8fa_43270/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/88fa92f1f60543f8944909337264f8fa_43270/preview_video_talk_2.mp4"
"Dexter_Winter_Coat_Front_public","Dexter Winter Coat Front","male","False","https://files2.heygen.ai/avatar/v3/30a5aea324364db5872aabd1a0a8721d_43260/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/30a5aea324364db5872aabd1a0a8721d_43260/preview_video_talk_1.mp4"
"Dexter_Winter_Coat_Side_public","Dexter Winter Coat Side","male","False","https://files2.heygen.ai/avatar/v3/602b80061fb04631b08e975c5985d2cf_43270/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/602b80061fb04631b08e975c5985d2cf_43270/preview_video_talk_1.mp4"
"Diana_public_2_20240315","Diana in Black Camisole Top","female","False","https://files2.heygen.ai/avatar/v3/70850f0bfc214a58a1c51e27de52fa84_15336/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/70850f0bfc214a58a1c51e27de52fa84_15336/preview_video_talk_1.mp4"
"Diana_public_3_20240315","Diana in Striped Shirt","female","False","https://files2.heygen.ai/avatar/v3/43fe3f127f0d49d08729d621c2b534c9_15336/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/43fe3f127f0d49d08729d621c2b534c9_15336/preview_video_talk_3.mp4"
"Diana_public_20240315","Diana in White Shirt","female","False","https://files2.heygen.ai/avatar/v3/cfaac1bd37ac4a97b44f4232fc88a724_15336/preview_talk_5.webp","https://files2.heygen.ai/avatar/v3/cfaac1bd37ac4a97b44f4232fc88a724_15336/preview_video_talk_5.mp4"
